"event_id","sport_name","pre_play_turnover","in_play_turnover"
"2.101120198","Tennis",119.11,119.11
"2.101120199","Tennis",44747.54,383880.84
"2.101120200","Tennis",230.56,4806.76
"2.101120201","Tennis",119.58,4272.2
"2.101120202","Tennis",119.58,3320.1
"2.101120203","Tennis",53.41,53.41
"2.101120204","Tennis",93.12,93.12
"2.101120205","Tennis",251.72,132.82
"2.101120207","Tennis",26.47,26.47
"2.101120208","Tennis",66.17,66.17
"2.101120211","Tennis",158.02,1449.82
"2.101120213","Tennis",119.15,119.15
"2.101120214","Tennis",119.11,119.11
"2.101120215","Tennis",1113.41,3626.71
"2.101120217","Tennis",119.05,119.05
"2.101120218","Tennis",118.99,118.99
"2.101120219","Tennis",50672.49,390573.13
"2.101120220","Tennis",224.38,1717.7
"2.101120221","Tennis",119.11,4657.91
"2.101120222","Tennis",119.06,5152.48
"2.101120223","Tennis",53.2,53.2
"2.101120224","Tennis",97.39,92.71
"2.101120225","Tennis",132.24,132.24
"2.101120227","Tennis",26.35,26.35
"2.101120228","Tennis",66.23,66.23
"2.101120231","Tennis",768.66,23844.26
"2.101120233","Tennis",119.22,719.22
"2.101120234","Tennis",119.22,477.1
"2.101120236","Tennis",13386.98,265296.44
"2.101120237","Tennis",23.1,7059.24
"2.101120238","Tennis",119.09,3616.59
"2.101120239","Tennis",119.17,8183.61
"2.101120240","Tennis",75.44,53.2
"2.101120241","Tennis",205.23,92.81
"2.101120242","Tennis",487.12,132.36
"2.101120244","Tennis",26.37,26.37
"2.101120245","Tennis",66.22,66.22
"2.101120247","Tennis",50,50
"2.101120248","Tennis",32575.41,297578.19
"2.101120249","Tennis",618.1,2.34
"2.101120250","Tennis",289.85,13027.19
"2.101120251","Tennis",118.99,1015.69
"2.101120252","Tennis",53.18,53.18
"2.101120253","Tennis",1767.65,117.65
"2.101120254","Tennis",132.16,132.16
"2.101120256","Tennis",26.67,26.67
"2.101120257","Tennis",66.2,66.2
"2.101120260","Tennis",158.47,4123.45
"2.101120262","Tennis",119.28,119.28
"2.101120263","Tennis",119.34,119.34
"2.101120269","Tennis",158.46,310.34
"2.101120271","Tennis",119.24,119.24
"2.101120272","Tennis",119.34,119.34
"2.101120273","Tennis",219.84,362.26
"2.101120275","Tennis",119.04,119.04
"2.101120276","Tennis",118.99,118.99
"2.101120396","Tennis",19060.58,289965.52
"2.101120397","Tennis",16.06,191
"2.101120398","Tennis",52.91,10123.57
"2.101120399","Tennis",119.17,5371.13
"2.101120401","Tennis",92.81,92.81
"2.101120402","Tennis",132.36,132.36
"2.101120404","Tennis",26.71,26.71
"2.101120405","Tennis",66.27,66.27
"2.101120410","Tennis",6382.66,83525.58
"2.101120412","Tennis",119.19,2633.89
"2.101120413","Tennis",52.92,9202.84
"2.101120414","Tennis",53.24,53.24
"2.101120415","Tennis",92.79,92.79
"2.101120419","Tennis",66.28,66.28
"2.101120422","Tennis",31131.42,348768.26
"2.101120423","Tennis",447.74,555.92
"2.101120424","Tennis",119.05,1832.85
"2.101120425","Tennis",119.1,1903
"2.101120426","Tennis",53.18,59.42
"2.101120427","Tennis",92.75,92.75
"2.101120428","Tennis",132.22,132.22
"2.101120430","Tennis",26.37,26.37
"2.101120431","Tennis",65.9,65.9
"2.101120434","Tennis",54041.77,166542.43
"2.101120435","Tennis",8.08,61.26
"2.101120436","Tennis",119.22,1791.76
"2.101120437","Tennis",119.22,8252.3
"2.101120438","Tennis",53.25,53.25
"2.101120439","Tennis",92.83,92.83
"2.101120440","Tennis",132.41,132.41
"2.101120442","Tennis",26.71,26.71
"2.101120443","Tennis",66.29,66.29
"2.101120446","Tennis",158.73,827.31
"2.101120448","Tennis",119.58,119.58
"2.101120449","Tennis",119.61,119.61
"2.101120450","Tennis",12131.26,241358.7
"2.101120452","Tennis",119.22,831.76
"2.101120453","Tennis",119.22,2155.16
"2.101120454","Tennis",53.25,53.25
"2.101120455","Tennis",92.83,92.83
"2.101120456","Tennis",132.41,132.41
"2.101120458","Tennis",26.71,26.71
"2.101120459","Tennis",66.29,66.29
"2.101120462","Tennis",158.28,920.88
"2.101120464","Tennis",119.19,119.19
"2.101120465","Tennis",119.2,119.2
"2.101120466","Tennis",5342.8,91540.94
"2.101120467","Tennis",6.48,567.5
"2.101120468","Tennis",119.16,2962.92
"2.101120469","Tennis",119.17,4074.37
"2.101120470","Tennis",53.23,53.23
"2.101120471","Tennis",122.73,92.75
"2.101120472","Tennis",132.36,132.36
"2.101120474","Tennis",26.36,26.36
"2.101120475","Tennis",65.94,65.94
"2.101120478","Tennis",24811.77,135161.95
"2.101120479","Tennis",17.96,115.7
"2.101120480","Tennis",118.99,336.99
"2.101120481","Tennis",119.1,1162.26
"2.101120482","Tennis",53.15,53.15
"2.101120483","Tennis",92.75,92.75
"2.101120484","Tennis",132.22,132.22
"2.101120486","Tennis",26.66,26.66
"2.101120487","Tennis",65.9,65.9
"2.101120490","Tennis",12945.86,42362.9
"2.101120492","Tennis",119.19,977.91
"2.101120493","Tennis",119.2,1075.42
"2.101120494","Tennis",53.24,53.24
"2.101120499","Tennis",66.28,66.28
"2.101120502","Tennis",4897.93,127971.35
"2.101120504","Tennis",119.22,1067.92
"2.101120505","Tennis",119.22,4266.92
"2.101120506","Tennis",53.25,53.25
"2.101120507","Tennis",92.83,92.83
"2.101120508","Tennis",132.41,132.41
"2.101120510","Tennis",26.39,26.39
"2.101120511","Tennis",66.29,66.29
"2.101120518","Tennis",1836.39,78430.71
"2.101120520","Tennis",119.05,201.05
"2.101120522","Tennis",53.18,53.18
"2.101120542","Tennis",157.93,6034.89
"2.101120544","Tennis",119.62,119.62
"2.101120545","Tennis",119.15,119.15
"2.101120547","Tennis",158.24,333.02
"2.101120549","Tennis",119.18,119.18
"2.101120550","Tennis",119.22,119.22
"2.101120551","Tennis",119.58,2104.7
"2.101120553","Tennis",119.18,1520.62
"2.101120554","Tennis",119.58,119.58
"2.101120555","Tennis",1011.74,43781.86
"2.101120557","Tennis",119.22,21961.92
"2.101120558","Tennis",119.22,4257.32
"2.101120559","Tennis",325.59,212120.03
"2.101120561","Tennis",119.22,18223.92
"2.101120562","Tennis",119.22,923.22
"2.101120563","Tennis",158.21,661.57
"2.101120565","Tennis",119.17,119.17
"2.101120566","Tennis",119.12,1520.42
"2.101120567","Tennis",158.3,240.02
"2.101120569","Tennis",119.28,119.28
"2.101120570","Tennis",119.24,1519.26
"2.101120571","Tennis",458,65553
"2.101120573","Tennis",119.22,3613.76
"2.101120574","Tennis",119.22,5612.76
"2.101120575","Tennis",534.7,31150.24
"2.101120577","Tennis",119.22,319.22
"2.101120578","Tennis",119.22,145.96
"2.101120580","Tennis",269.54,26179.14
"2.101120582","Tennis",119.22,842.96
"2.101120583","Tennis",119.22,119.22
"2.101120584","Tennis",1328.59,53760.33
"2.101120586","Tennis",119.22,1545.28
"2.101120587","Tennis",119.22,1266.9
"2.101120589","Tennis",149974.02,2219972.72
"2.101120590","Tennis",7936.55,10862.63
"2.101120591","Tennis",119.22,7607.98
"2.101120592","Tennis",140.25,10686.89
"2.101120593","Tennis",327.65,53.25
"2.101120594","Tennis",1108.52,481.94
"2.101120595","Tennis",2574.33,198.37
"2.101120597","Tennis",70.01,26.71
"2.101120598","Tennis",66.28,66.28
"2.101120608","Tennis",158.28,10935.82
"2.101120610","Tennis",119.22,119.22
"2.101120611","Tennis",119.22,119.22
"2.101120612","Tennis",158.19,2353.77
"2.101120614","Tennis",119.17,119.17
"2.101120616","Tennis",158.28,4312.4
"2.101120618","Tennis",119.22,119.22
"2.101120619","Tennis",119.22,119.22
"2.101120620","Tennis",158.27,313.07
"2.101120622","Tennis",119.18,119.18
"2.101120623","Tennis",119.24,119.24
"2.101120624","Tennis",158.28,12633.7
"2.101120626","Tennis",119.22,357.66
"2.101120627","Tennis",119.22,119.22
"2.101120632","Tennis",158.28,1334.96
"2.101120634","Tennis",119.22,119.22
"2.101120635","Tennis",119.22,119.22
"2.101120675","Cricket",6099.51,80578.75
"2.101120680","Cricket",100,100
"2.101120874","Tennis",336.17,828.25
"2.101120876","Tennis",119.04,1515.34
"2.101120877","Tennis",119.05,119.05
"2.101120878","Tennis",163.63,751.03
"2.101120880","Tennis",238.33,238.33
"2.101120881","Tennis",119.12,119.12
"2.101120882","Tennis",169.89,6381.27
"2.101120884","Tennis",118.92,118.92
"2.101120890","Tennis",158.3,1175.58
"2.101120892","Tennis",119.08,119.08
"2.101120893","Tennis",119.18,119.18
"2.101120894","Tennis",196.97,537.93
"2.101120896","Tennis",119.17,646.67
"2.101120897","Tennis",119.19,119.19
"2.101120898","Tennis",331.96,3046.18
"2.101120900","Tennis",119.24,119.24
"2.101120901","Tennis",119.15,119.15
"2.101120906","Tennis",157.96,157.96
"2.101120908","Tennis",119.13,119.13
"2.101120909","Tennis",119.2,119.2
"2.101120914","Tennis",2089.7,39948.64
"2.101120916","Tennis",119.04,119.04
"2.101120917","Tennis",119.05,119.05
"2.101120918","Tennis",158.3,158.2
"2.101120920","Tennis",119.26,119.26
"2.101120921","Tennis",119.33,119.33
"2.101120922","Tennis",670.61,223007.29
"2.101120924","Tennis",119.04,119.04
"2.101120925","Tennis",118.99,860.21
"2.101121265","Tennis",4466.58,82883.96
"2.101121267","Tennis",119.04,2305
"2.101121268","Tennis",118.99,1627.27
"2.101121269","Tennis",695.59,75989.95
"2.101121271","Tennis",119.1,119.1
"2.101121272","Tennis",119.13,370.31
"2.101121273","Tennis",19046.15,139239.01
"2.101121274","Tennis",181.46,183.92
"2.101121275","Tennis",119.17,924.13
"2.101121276","Tennis",119.12,119.12
"2.101121277","Tennis",53.23,53.23
"2.101121278","Tennis",92.79,92.79
"2.101121279","Tennis",132.3,132.3
"2.101121282","Tennis",65.94,65.94
"2.101121285","Tennis",9208.27,17902.89
"2.101121287","Tennis",119.17,192.89
"2.101121297","Tennis",35215.16,1988105.1
"2.101121298","Tennis",1019.8,3347.38
"2.101121299","Tennis",119.42,2013.82
"2.101121300","Tennis",119.37,1966.25
"2.101121301","Tennis",53.34,53.34
"2.101121302","Tennis",92.99,157.93
"2.101121303","Tennis",132.58,132.58
"2.101121305","Tennis",26.75,26.75
"2.101121306","Tennis",66.4,66.4
"2.101121309","Tennis",17549.91,619238.29
"2.101121310","Tennis",566.5,515.78
"2.101121311","Tennis",119.61,1614.85
"2.101121312","Tennis",119.53,1932.93
"2.101121313","Tennis",53.43,53.43
"2.101121314","Tennis",596.63,93.07
"2.101121315","Tennis",132.85,132.85
"2.101121317","Tennis",26.47,38.37
"2.101121318","Tennis",66.47,66.47
"2.101121321","Tennis",4048.21,68476.83
"2.101121323","Tennis",119.11,119.11
"2.101121324","Tennis",119.13,394.25
"2.101121325","Tennis",53.21,53.21
"2.101121326","Tennis",777.09,92.77
"2.101121327","Tennis",132.32,132.32
"2.101121329","Tennis",26.37,26.37
"2.101121330","Tennis",66.24,66.24
"2.101121475","Tennis",1001.98,12492.4
"2.101121477","Tennis",119.11,12192.17
"2.101121478","Tennis",119.13,119.13
"2.101121479","Tennis",557.2,16596.78
"2.101121481","Tennis",119.13,119.13
"2.101121482","Tennis",119.17,6715.39
"2.101121484","Tennis",5701.76,64988.26
"2.101121486","Tennis",119.17,119.17
"2.101121487","Tennis",119.09,12442.47
"2.101121488","Tennis",53.23,53.23
"2.101121489","Tennis",92.74,92.74
"2.101121490","Tennis",132.27,132.27
"2.101121492","Tennis",26.36,26.36
"2.101121493","Tennis",66.22,66.22
"2.101121496","Tennis",10316.34,334645.2
"2.101121497","Tennis",216.86,12.98
"2.101121498","Tennis",119.17,12536.95
"2.101121499","Tennis",119.24,1641.04
"2.101121500","Tennis",53.23,53.23
"2.101121501","Tennis",245.42,92.8
"2.101121502","Tennis",132.44,132.44
"2.101121504","Tennis",26.79,102.79
"2.101121505","Tennis",66.3,66.3
"2.101121508","Tennis",18564.83,90198.47
"2.101121510","Tennis",119.2,119.2
"2.101121511","Tennis",119.09,681.37
"2.101121512","Tennis",53.24,53.24
"2.101121513","Tennis",92.74,92.74
"2.101121514","Tennis",132.36,132.36
"2.101121516","Tennis",26.36,26.36
"2.101121517","Tennis",66.21,66.21
"2.101121520","Tennis",8573.76,70368.76
"2.101121522","Tennis",119.17,125.17
"2.101121523","Tennis",119.09,3199.41
"2.101121524","Tennis",53.23,53.23
"2.101121525","Tennis",423,92.74
"2.101121526","Tennis",132.27,132.27
"2.101121528","Tennis",26.68,26.68
"2.101121529","Tennis",66.22,66.22
"2.101121532","Tennis",1349.89,28246.63
"2.101121534","Tennis",119.13,2851.11
"2.101121535","Tennis",119.13,4771.99
"2.101121536","Tennis",222.12,54654.12
"2.101121538","Tennis",119.16,1983.4
"2.101121539","Tennis",119.17,398.83
"2.101121586","Tennis",39576.3,736229.46
"2.101121587","Tennis",462,3020.96
"2.101121588","Tennis",107.78,2292.8
"2.101121589","Tennis",119.54,9993.72
"2.101121591","Tennis",93.14,93.14
"2.101121592","Tennis",132.8,132.8
"2.101121594","Tennis",26.48,26.48
"2.101121595","Tennis",66.48,66.48
"2.101121974","Tennis",24194.99,132204.43
"2.101121976","Tennis",10237.3,70486.54
"2.101121978","Tennis",68901.69,157790.03
"2.101121979","Tennis",303.82,406.96
"2.101121980","Tennis",4582.58,43763.98
"2.101122008","Tennis",31626.83,188442.07
"2.101122009","Tennis",318.46,6
"2.101122010","Tennis",118.65,12834.53
"2.101122011","Tennis",118.63,4701.99
"2.101122012","Tennis",53,53
"2.101122013","Tennis",203.18,92.32
"2.101122014","Tennis",131.75,131.75
"2.101122016","Tennis",26.56,26.56
"2.101122017","Tennis",65.95,65.95
"2.101122156","Tennis",8741.88,294994.02
"2.101122157","Tennis",481.18,1477.88
"2.101122158","Tennis",119.22,2871.02
"2.101122159","Tennis",119.28,13609.46
"2.101122160","Tennis",53.26,53.26
"2.101122161","Tennis",3017.68,92.88
"2.101122162","Tennis",132.48,132.48
"2.101122164","Tennis",26.71,26.71
"2.101122165","Tennis",66.29,3474.81
"2.101122168","Tennis",39693.25,326216.17
"2.101122169","Tennis",91.96,3878.04
"2.101122170","Tennis",265.48,6266.82
"2.101122171","Tennis",119.2,7192.58
"2.101122172","Tennis",53.23,53.23
"2.101122173","Tennis",112.1,92.82
"2.101122174","Tennis",132.39,132.39
"2.101122176","Tennis",26.38,26.38
"2.101122177","Tennis",66.28,66.28
"2.101122180","Tennis",27371.68,470914.06
"2.101122181","Tennis",123.92,292.76
"2.101122182","Tennis",955.21,2201.51
"2.101122183","Tennis",119.2,2877.36
"2.101122184","Tennis",53.23,69.55
"2.101122185","Tennis",92.82,92.82
"2.101122186","Tennis",337.83,132.39
"2.101122188","Tennis",26.38,26.38
"2.101122189","Tennis",66.25,66.25
"2.101122192","Tennis",2303.21,73906.33
"2.101122193","Tennis",11.76,728.76
"2.101122194","Tennis",119.11,2755.19
"2.101122195","Tennis",119.08,1973.28
"2.101122196","Tennis",53.2,53.2
"2.101122197","Tennis",92.7,92.7
"2.101122198","Tennis",132.24,132.24
"2.101122200","Tennis",26.36,26.36
"2.101122201","Tennis",65.88,65.88
"2.101122204","Tennis",13561.54,111818.56
"2.101122206","Tennis",119.11,2954.51
"2.101122207","Tennis",119.06,119.06
"2.101122208","Tennis",53.2,53.2
"2.101122209","Tennis",92.71,92.71
"2.101122210","Tennis",132.24,132.24
"2.101122212","Tennis",26.68,26.68
"2.101122213","Tennis",65.55,65.55
"2.101122228","Tennis",25123.65,440750.43
"2.101122229","Tennis",209.42,89.98
"2.101122230","Tennis",119.1,6582.72
"2.101122231","Tennis",119.11,2999.81
"2.101122232","Tennis",53.2,53.2
"2.101122233","Tennis",92.75,92.75
"2.101122234","Tennis",132.29,132.29
"2.101122236","Tennis",26.68,26.68
"2.101122237","Tennis",65.56,65.56
"2.101122274","Tennis",26957.76,441355.82
"2.101122275","Tennis",200,74.08
"2.101122276","Tennis",118.99,726.99
"2.101122277","Tennis",119.08,1052.34
"2.101122278","Tennis",53.15,53.15
"2.101122279","Tennis",92.75,92.75
"2.101122280","Tennis",132.25,132.25
"2.101122282","Tennis",26.36,26.36
"2.101122283","Tennis",65.88,65.88
"2.101122286","Tennis",16418.79,783452.55
"2.101122288","Tennis",147.77,672.77
"2.101122289","Tennis",118.99,3015.67
"2.101122290","Tennis",53.18,53.18
"2.101122291","Tennis",92.65,92.65
"2.101122292","Tennis",132.16,142.16
"2.101122294","Tennis",26.35,26.35
"2.101122295","Tennis",66.16,66.16
"2.101122318","Tennis",46061.54,721908.3
"2.101122319","Tennis",152.1,256.34
"2.101122320","Tennis",311.8,1914.5
"2.101122321","Tennis",119.62,6308.88
"2.101122322","Tennis",53.34,53.34
"2.101122323","Tennis",152.26,94.46
"2.101122324","Tennis",232.3,132.86
"2.101122326","Tennis",26.48,26.48
"2.101122327","Tennis",66.51,66.51
"2.101122330","Tennis",27130.93,208430.11
"2.101122331","Tennis",459.92,53.92
"2.101122332","Tennis",119.04,186.52
"2.101122333","Tennis",119.05,10689.15
"2.101122334","Tennis",53.18,53.18
"2.101122335","Tennis",92.7,92.7
"2.101122336","Tennis",169.84,132.22
"2.101122338","Tennis",26.35,26.35
"2.101122339","Tennis",66.19,66.19
"2.101122348","Tennis",43230.02,671609.06
"2.101122349","Tennis",1333.38,617.44
"2.101122350","Tennis",119.28,9056.32
"2.101122351","Tennis",119.24,5121.9
"2.101122352","Tennis",53.28,53.28
"2.101122353","Tennis",677.01,92.85
"2.101122354","Tennis",233.16,132.44
"2.101122356","Tennis",26.71,26.71
"2.101122357","Tennis",66.3,66.3
"2.101122367","Tennis",22020.97,94366.77
"2.101122369","Tennis",214.19,124.69
"2.101122371","Tennis",53.15,53.15
"2.101122408","Tennis",37414.6,967783.2
"2.101122409","Tennis",217.96,1190.9
"2.101122410","Tennis",315.9,1406.02
"2.101122411","Tennis",119.15,4404.11
"2.101122412","Tennis",53.32,53.32
"2.101122413","Tennis",911.54,97.4
"2.101122414","Tennis",132.33,132.33
"2.101122415","Tennis",15.62,17.1
"2.101122416","Tennis",26.36,26.36
"2.101122417","Tennis",65.92,166.8
"2.101122421","Tennis",14415.24,93228.7
"2.101122423","Tennis",119.11,934.49
"2.101122424","Tennis",119.22,1117.42
"2.101122425","Tennis",53.21,53.21
"2.101122426","Tennis",321,92.84
"2.101122427","Tennis",152.42,132.42
"2.101122429","Tennis",26.71,26.71
"2.101122430","Tennis",66.29,66.29
"2.101122435","Tennis",70434.98,85667.94
"2.101122436","Tennis",989.54,1574.08
"2.101122437","Tennis",119.08,1126.76
"2.101122438","Tennis",119.08,2264.5
"2.101122439","Tennis",53.19,53.19
"2.101122440","Tennis",2009.01,100.75
"2.101122441","Tennis",195.95,132.29
"2.101122443","Tennis",26.69,26.69
"2.101122444","Tennis",66.21,66.21
"2.101122447","Tennis",27404.05,80548.11
"2.101122448","Tennis",615.9,1452.04
"2.101122449","Tennis",119.22,1644.62
"2.101122450","Tennis",119.22,2230.58
"2.101122451","Tennis",144.64,53.26
"2.101122452","Tennis",92.84,92.84
"2.101122453","Tennis",132.42,132.42
"2.101122455","Tennis",26.39,26.39
"2.101122456","Tennis",66.29,66.29
"2.101122459","Tennis",27672.45,125225.83
"2.101122461","Tennis",119.11,126.91
"2.101122462","Tennis",119.15,119.15
"2.101122463","Tennis",53.21,53.21
"2.101122464","Tennis",101.97,92.75
"2.101122465","Tennis",132.37,132.37
"2.101122467","Tennis",26.7,26.7
"2.101122468","Tennis",66.23,66.23
"2.101122471","Tennis",20344.33,399150.65
"2.101122472","Tennis",1064.62,2501.02
"2.101122473","Tennis",483.16,10329.66
"2.101122474","Tennis",119.11,4917.13
"2.101122475","Tennis",53.22,53.22
"2.101122476","Tennis",1020.37,92.75
"2.101122477","Tennis",174.25,132.29
"2.101122479","Tennis",26.37,60.53
"2.101122480","Tennis",66.23,66.23
"2.101122483","Tennis",29040.68,95850.22
"2.101122484","Tennis",26.16,373.06
"2.101122485","Tennis",119.15,119.15
"2.101122486","Tennis",119.17,511.45
"2.101122487","Tennis",53.22,53.22
"2.101122488","Tennis",179.29,92.79
"2.101122489","Tennis",245.32,132.36
"2.101122495","Tennis",50065.49,1138242.65
"2.101122496","Tennis",1017.5,847.06
"2.101122497","Tennis",2365,3026.78
"2.101122498","Tennis",119.22,10748.7
"2.101122499","Tennis",53.24,53.24
"2.101122500","Tennis",453.06,242.84
"2.101122501","Tennis",132.42,132.42
"2.101122503","Tennis",26.71,146.51
"2.101122504","Tennis",66.27,66.27
"2.101122507","Tennis",59237.13,1973422.81
"2.101122508","Tennis",753.22,2179.54
"2.101122509","Tennis",293.67,2127.21
"2.101122510","Tennis",119.13,4739.57
"2.101122511","Tennis",53.23,53.23
"2.101122512","Tennis",138.51,92.77
"2.101122513","Tennis",182.36,866.56
"2.101122515","Tennis",26.4,26.4
"2.101122516","Tennis",66.26,66.26
"2.101122520","Tennis",13692.17,348364.71
"2.101122521","Tennis",332.06,182.86
"2.101122522","Tennis",123.76,898.8
"2.101122523","Tennis",118.57,5341.65
"2.101122524","Tennis",52.96,60.96
"2.101122525","Tennis",92.37,92.37
"2.101122526","Tennis",716.66,131.68
"2.101122528","Tennis",26.26,26.26
"2.101122529","Tennis",65.93,65.93
"2.101122532","Tennis",17103.2,306258.48
"2.101122533","Tennis",200.34,744.86
"2.101122534","Tennis",118.63,748.87
"2.101122535","Tennis",118.62,626.14
"2.101122536","Tennis",52.99,52.99
"2.101122537","Tennis",130.97,92.37
"2.101122538","Tennis",131.75,131.75
"2.101122540","Tennis",26.25,26.25
"2.101122541","Tennis",65.72,65.72
"2.101122552","Tennis",248.81,2038.65
"2.101122554","Tennis",118.63,118.63
"2.101122555","Tennis",118.62,118.62
"2.101122556","Tennis",197,910.74
"2.101122558","Tennis",119.17,119.17
